From Class,To Class,References,From Entities,To Entities
com.ibm.elastic.build.cloud.util.event.RequirementEventAbout,com.ibm.elastic.build.cloud.util.event.RequirementEvent,4,2,3
com.ibm.elastic.build.cloud.util.event.RequirementEventAbout,com.ibm.elastic.build.cloud.util.internal.Messages,1,1,1
com.ibm.elastic.build.cloud.util.event.RequirementEventAbout,com.ibm.elastic.build.cloud.api.IEBCEvent,2,2,2
com.ibm.elastic.build.cloud.util.event.RequirementEventAbout,com.ibm.elastic.build.cloud.api.requirement.IRequirement,10,6,5
com.ibm.elastic.build.cloud.util.event.RequirementEventAbout,com.ibm.elastic.build.cloud.api.requirement.IContext,4,3,3
com.ibm.elastic.build.cloud.util.event.RequirementEventAbout,com.ibm.elastic.build.cloud.util.event.IEBCEventAbout,6,2,6
com.ibm.elastic.build.cloud.util.event.RequirementEventAbout,com.ibm.elastic.build.cloud.util.event.EBCEventUtil,1,1,1
com.ibm.elastic.build.cloud.api.requirement.exceptions.NoCapacityException,com.ibm.elastic.build.cloud.api.requirement.exceptions.ExternalSystemException,4,4,4
com.ibm.elastic.build.cloud.external.system.sco.VirtualSystemInstance,com.ibm.elastic.build.cloud.external.system.connection.RequestHelper,3,1,2
com.ibm.elastic.build.cloud.instance.ucd.UCDAgentsResource,com.ibm.elastic.build.cloud.external.system.udeploy.Agent,5,5,2
com.ibm.elastic.build.cloud.instance.ucd.UCDAgentsResource,com.ibm.elastic.build.cloud.api.IEBCManager,3,3,2
com.ibm.elastic.build.cloud.instance.ucd.UCDAgentsResource,com.ibm.elastic.build.cloud.instance.ucd.UCDAgentsDelete,3,2,2
com.ibm.elastic.build.cloud.instance.ucd.UCDAgentsResource,com.ibm.elastic.build.cloud.external.system.udeploy.UDeployHelper,2,2,1
com.ibm.elastic.build.cloud.instance.ucd.UCDAgentsResource,com.ibm.elastic.build.cloud.api.requirement.IResourceProvider,3,3,1
com.ibm.elastic.build.cloud.instance.ucd.UCDAgentsResource,com.ibm.elastic.build.cloud.api.requirement.IContext,7,7,4
com.ibm.elastic.build.cloud.instance.ucd.UCDAgentsResource,com.ibm.elastic.build.cloud.api.requirement.IResource,6,3,2
com.ibm.elastic.build.cloud.instance.ucd.UCDAgentsResource,com.ibm.elastic.build.cloud.util.ActionWithRecurringCheck,1,1,1
com.ibm.elastic.build.cloud.external.system.udeploy.UDeployProcess,com.ibm.elastic.build.cloud.external.system.udeploy.UDeployHelper,2,2,1
com.ibm.elastic.build.cloud.external.system.udeploy.UDeployHelper,com.ibm.elastic.build.cloud.external.system.udeploy.AgentPrototype,6,3,2
com.ibm.elastic.build.cloud.external.system.udeploy.UDeployHelper,com.ibm.elastic.build.cloud.external.system.udeploy.Agent,26,17,4
com.ibm.elastic.build.cloud.external.system.udeploy.UDeployHelper,com.ibm.elastic.build.cloud.external.system.internal.Messages,25,11,1
com.ibm.elastic.build.cloud.external.system.udeploy.UDeployHelper,com.ibm.elastic.build.cloud.external.system.connection.ConnectionInfo,10,9,3
com.ibm.elastic.build.cloud.external.system.udeploy.UDeployHelper,com.ibm.elastic.build.cloud.external.system.connection.RequestHelper,100,49,17
com.ibm.elastic.build.cloud.external.system.udeploy.UDeployHelper,com.ibm.elastic.build.cloud.external.system.udeploy.UCDProperty,10,4,2
com.ibm.elastic.build.cloud.external.system.udeploy.UDeployHelper,com.ibm.elastic.build.cloud.external.system.connection.RequestHelper.IterableJSONArray,39,23,2
com.ibm.elastic.build.cloud.external.system.udeploy.UDeployHelper,com.ibm.elastic.build.cloud.external.system.udeploy.Blueprint,5,2,2
com.ibm.elastic.build.cloud.external.system.udeploy.UDeployHelper,com.ibm.elastic.build.cloud.external.system.udeploy.UCDResource,3,2,2
com.ibm.elastic.build.cloud.external.system.udeploy.UDeployHelper,com.ibm.elastic.build.cloud.external.system.connection.AllData,6,2,5
com.ibm.elastic.build.cloud.external.system.udeploy.UDeployHelper,com.ibm.elastic.build.cloud.external.system.udeploy.Environment,18,9,4
com.ibm.elastic.build.cloud.external.system.sco.VirtualSystemPattern,com.ibm.elastic.build.cloud.external.system.connection.RequestHelper,3,1,2
com.ibm.elastic.build.cloud.instance.ucd.UCDProcess,com.ibm.elastic.build.cloud.api.IEBCManager,4,4,3
com.ibm.elastic.build.cloud.instance.ucd.UCDProcess,com.ibm.elastic.build.cloud.api.requirement.exceptions.UnsupportedRequirementException,10,4,2
com.ibm.elastic.build.cloud.instance.ucd.UCDProcess,com.ibm.elastic.build.cloud.instance.ucd.UCDProcessDefinition,17,9,5
com.ibm.elastic.build.cloud.instance.ucd.UCDProcess,com.ibm.elastic.build.cloud.external.system.udeploy.UDeployHelper,7,7,5
com.ibm.elastic.build.cloud.instance.ucd.UCDProcess,com.ibm.elastic.build.cloud.external.system.udeploy.UCDProperty,10,5,5
com.ibm.elastic.build.cloud.instance.ucd.UCDProcess,com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,4,3,3
com.ibm.elastic.build.cloud.instance.ucd.UCDProcess,com.ibm.elastic.build.cloud.instance.ucd.internal.Messages,5,3,1
com.ibm.elastic.build.cloud.instance.ucd.UCDProcess,com.ibm.elastic.build.cloud.instance.ucd.UCDEnvironmentResource,7,6,2
com.ibm.elastic.build.cloud.instance.ucd.UCDProcess,com.ibm.elastic.build.cloud.api.requirement.exceptions.TemporaryProcessingException,9,5,2
com.ibm.elastic.build.cloud.instance.ucd.UCDProcess,com.ibm.elastic.build.cloud.api.requirement.exceptions.TerminalProcessingException,1,1,1
com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,com.ibm.elastic.build.cloud.instance.ucd.UCDAgentsResource,5,3,2
com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,com.ibm.elastic.build.cloud.external.system.udeploy.Environment,5,3,2
com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,com.ibm.elastic.build.cloud.api.requirement.exceptions.TemporaryProcessingException,9,5,2
com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,com.ibm.elastic.build.cloud.instance.ucd.UCDBlueprintPlan,8,3,5
com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,com.ibm.elastic.build.cloud.api.requirement.exceptions.TerminalProcessingException,1,1,1
com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,com.ibm.elastic.build.cloud.api.requirement.exceptions.NoCapacityException,4,2,2
com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,com.ibm.elastic.build.cloud.instance.ucd.UCDEnvironmentResource,4,2,3
com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,com.ibm.elastic.build.cloud.api.requirement.IContext,7,6,3
com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,com.ibm.elastic.build.cloud.api.requirement.IResource,12,8,2
com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,com.ibm.elastic.build.cloud.external.system.udeploy.Blueprint,14,9,3
com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,com.ibm.elastic.build.cloud.util.SimpleContext,4,2,2
com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,com.ibm.elastic.build.cloud.api.requirement.IResourceProvider,1,1,1
com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,com.ibm.elastic.build.cloud.api.exceptions.IllegalValueException,4,4,1
com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,com.ibm.elastic.build.cloud.api.requirement.IRequirement,12,4,6
com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,com.ibm.elastic.build.cloud.external.system.multikey.MultiKeyPropertyMap,2,1,2
com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,com.ibm.elastic.build.cloud.instance.ucd.internal.Messages,10,4,1
com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,com.ibm.elastic.build.cloud.api.requirement.IResourcePlan,3,3,2
com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,com.ibm.elastic.build.cloud.external.system.udeploy.UDeployHelper,12,6,6
com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,com.ibm.elastic.build.cloud.external.system.udeploy.UCDConnectionInfo,8,2,3
com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,com.ibm.elastic.build.cloud.api.IBuildProvider,1,1,1
com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,com.ibm.elastic.build.cloud.util.EBCUtils,2,2,2
com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,com.ibm.elastic.build.cloud.instance.ucd.UCDResource,9,5,4
com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,com.ibm.elastic.build.cloud.instance.ucd.UCDProcessDefinition,6,3,2
com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,com.ibm.elastic.build.cloud.external.system.udeploy.Agent,7,5,2
com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,com.ibm.elastic.build.cloud.api.requirement.exceptions.UnsupportedRequirementException,5,3,2
com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,com.ibm.elastic.build.cloud.api.IEBCManager,8,6,4
com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,com.ibm.elastic.build.cloud.util.TagUtils,1,1,1
com.ibm.elastic.build.cloud.web.LinkifyingPrintWriter,com.ibm.elastic.build.cloud.util.logging.Linkify,1,1,1
com.ibm.elastic.build.cloud.resource.openstack.OpenStackStackResource,com.ibm.elastic.build.cloud.api.IEBCManager,3,3,2
com.ibm.elastic.build.cloud.resource.openstack.OpenStackStackResource,com.ibm.elastic.build.cloud.resource.openstack.OpenStackProvider,2,2,1
com.ibm.elastic.build.cloud.resource.openstack.OpenStackStackResource,com.ibm.elastic.build.cloud.resource.openstack.DeleteOpenStackProcess,3,2,2
com.ibm.elastic.build.cloud.resource.openstack.OpenStackStackResource,com.ibm.elastic.build.cloud.external.system.openstack.OpenStackStack,3,3,1
com.ibm.elastic.build.cloud.resource.openstack.OpenStackStackResource,com.ibm.elastic.build.cloud.external.system.openstack.OpenStackHelper,2,2,1
com.ibm.elastic.build.cloud.resource.openstack.OpenStackStackResource,com.ibm.elastic.build.cloud.api.requirement.IResourceProvider,1,1,1
com.ibm.elastic.build.cloud.resource.openstack.OpenStackStackResource,com.ibm.elastic.build.cloud.api.requirement.IContext,6,6,4
com.ibm.elastic.build.cloud.resource.openstack.OpenStackStackResource,com.ibm.elastic.build.cloud.api.requirement.IResource,1,1,1
com.ibm.elastic.build.cloud.resource.openstack.OpenStackStackResource,com.ibm.elastic.build.cloud.util.ActionWithRecurringCheck,1,1,1
com.ibm.elastic.build.cloud.jenkins.JenkinsBuild,com.ibm.elastic.build.cloud.external.system.jenkins.JenkinsHelper,3,3,2
com.ibm.elastic.build.cloud.jenkins.JenkinsBuild,com.ibm.elastic.build.cloud.api.IBuildProvider,1,1,1
com.ibm.elastic.build.cloud.jenkins.JenkinsBuild,com.ibm.elastic.build.cloud.util.build.AbstractBuild,1,1,1
com.ibm.elastic.build.cloud.jenkins.JenkinsBuild,com.ibm.elastic.build.cloud.jenkins.JenkinsBuildProvider,6,6,3
com.ibm.elastic.build.cloud.jenkins.JenkinsBuild,com.ibm.elastic.build.cloud.external.system.jenkins.JenkinsBuildInfo,15,13,11
com.ibm.elastic.build.cloud.jenkins.JenkinsBuild,com.ibm.elastic.build.cloud.api.requirement.exceptions.TemporaryProcessingException,8,5,1
com.ibm.elastic.build.cloud.jenkins.JenkinsBuild,com.ibm.elastic.build.cloud.api.requirement.exceptions.TerminalProcessingException,2,2,1
com.ibm.elastic.build.cloud.resource.openstack.CreateOpenStackProcess,com.ibm.elastic.build.cloud.api.requirement.exceptions.UnsupportedRequirementException,2,2,1
com.ibm.elastic.build.cloud.resource.openstack.CreateOpenStackProcess,com.ibm.elastic.build.cloud.api.IEBCManager,2,2,2
com.ibm.elastic.build.cloud.resource.openstack.CreateOpenStackProcess,com.ibm.elastic.build.cloud.util.FutureResultOverrider,2,1,2
com.ibm.elastic.build.cloud.resource.openstack.CreateOpenStackProcess,com.ibm.elastic.build.cloud.resource.openstack.OpenStackProvider,3,3,2
com.ibm.elastic.build.cloud.resource.openstack.CreateOpenStackProcess,com.ibm.elastic.build.cloud.external.system.openstack.OpenStackStackStatus,3,1,3
com.ibm.elastic.build.cloud.resource.openstack.CreateOpenStackProcess,com.ibm.elastic.build.cloud.resource.openstack.HeatTemplate,5,5,4
com.ibm.elastic.build.cloud.resource.openstack.CreateOpenStackProcess,com.ibm.elastic.build.cloud.external.system.openstack.OpenStackStack,3,2,3
com.ibm.elastic.build.cloud.resource.openstack.CreateOpenStackProcess,com.ibm.elastic.build.cloud.resource.openstack.internal.Messages,3,1,1
com.ibm.elastic.build.cloud.resource.openstack.CreateOpenStackProcess,com.ibm.elastic.build.cloud.resource.openstack.OpenStackStackResource,8,4,5
com.ibm.elastic.build.cloud.resource.openstack.CreateOpenStackProcess,com.ibm.elastic.build.cloud.external.system.openstack.OpenStackHelper,3,3,3
com.ibm.elastic.build.cloud.resource.openstack.CreateOpenStackProcess,com.ibm.elastic.build.cloud.api.requirement.IRequirement,6,5,4
com.ibm.elastic.build.cloud.resource.openstack.CreateOpenStackProcess,com.ibm.elastic.build.cloud.api.requirement.IResource,2,1,1
com.ibm.elastic.build.cloud.resource.openstack.CreateOpenStackProcess,com.ibm.elastic.build.cloud.api.requirement.IContext,2,2,1
com.ibm.elastic.build.cloud.resource.openstack.CreateOpenStackProcess,com.ibm.elastic.build.cloud.util.ActionWithRecurringCheck,1,1,1
com.ibm.elastic.build.cloud.resource.openstack.CreateOpenStackProcess,com.ibm.elastic.build.cloud.resource.openstack.OpenStackProcess,6,5,4
com.ibm.elastic.build.cloud.resource.openstack.CreateOpenStackProcess,com.ibm.elastic.build.cloud.api.requirement.exceptions.TemporaryProcessingException,4,3,2
com.ibm.elastic.build.cloud.instance.ucd.UCDDelete,com.ibm.elastic.build.cloud.api.IEBCManager,2,2,1
com.ibm.elastic.build.cloud.instance.ucd.UCDDelete,com.ibm.elastic.build.cloud.external.system.udeploy.Agent,1,1,1
com.ibm.elastic.build.cloud.instance.ucd.UCDDelete,com.ibm.elastic.build.cloud.api.requirement.exceptions.UnsupportedRequirementException,1,1,1
com.ibm.elastic.build.cloud.instance.ucd.UCDDelete,com.ibm.elastic.build.cloud.instance.ucd.UCDProcess,6,3,5
com.ibm.elastic.build.cloud.instance.ucd.UCDDelete,com.ibm.elastic.build.cloud.instance.ucd.UCDProcessDefinition,7,3,4
com.ibm.elastic.build.cloud.instance.ucd.UCDDelete,com.ibm.elastic.build.cloud.external.system.udeploy.UDeployHelper,6,4,5
com.ibm.elastic.build.cloud.instance.ucd.UCDDelete,com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,3,1,3
com.ibm.elastic.build.cloud.instance.ucd.UCDDelete,com.ibm.elastic.build.cloud.instance.ucd.internal.Messages,3,2,1
com.ibm.elastic.build.cloud.instance.ucd.UCDDelete,com.ibm.elastic.build.cloud.instance.ucd.UCDEnvironmentResource,13,4,4
com.ibm.elastic.build.cloud.instance.ucd.UCDDelete,com.ibm.elastic.build.cloud.util.ActionWithRecurringCheck,3,3,3
com.ibm.elastic.build.cloud.instance.ucd.UCDDelete,com.ibm.elastic.build.cloud.api.requirement.exceptions.TerminalProcessingException,2,1,2
com.ibm.elastic.build.cloud.api.requirement.exceptions.TemporaryProcessingException,com.ibm.elastic.build.cloud.api.requirement.exceptions.ProcessingException,4,4,4
com.ibm.elastic.build.cloud.resource.openstack.HeatTemplate,com.ibm.elastic.build.cloud.api.requirement.exceptions.UnsupportedRequirementException,5,1,2
com.ibm.elastic.build.cloud.resource.openstack.HeatTemplate,com.ibm.elastic.build.cloud.resource.openstack.internal.Messages,2,1,1
com.ibm.elastic.build.cloud.util.SimpleContext,com.ibm.elastic.build.cloud.util.AlphaNumericCounter,6,4,5
com.ibm.elastic.build.cloud.util.SimpleContext,com.ibm.elastic.build.cloud.util.internal.Messages,3,3,1
